phi,d_b,h_x,h_y,parameters
0.2631578947368421,0.15789473684210525,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.21052631578947367,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.2631578947368421,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.3157894736842105,0.2849366547959258,0.21314846700683984,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.3684210526315789,0.3498072708369135,0.26206968580792084,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.42105263157894735,0.3965025533843035,0.29726850241952774,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.47368421052631576,0.4341561455867489,0.32564599063498795,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.5263157894736842,0.46616384690219587,0.34976466503408093,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.5789473684210527,0.4942050708747248,0.3708915377857353,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.631578947368421,0.5193086073559481,0.389799538920343,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.6842105263157895,0.5420852015440947,0.40695232752917004,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.7368421052631579,0.5629861595379299,0.4226897117417697,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.7894736842105263,0.5823396150605523,0.43725777608903466,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.8421052631578947,0.6003885890002392,0.4508394266335351,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.8947368421052632,0.6173186634194475,0.4635740573646638,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,0.9473684210526315,0.6332415676007404,0.4755572211537136,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.2631578947368421,1.0,0.6483252507985685,0.48690046974043427,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.0,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.05263157894736842,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.10526315789473684,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.15789473684210525,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.21052631578947367,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.2631578947368421,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.3157894736842105,0.3222802440865473,0.24132644929938152,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.3684210526315789,0.37966472019067404,0.2845824340385275,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.42105263157894735,0.42298932958867086,0.31723228218626137,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.47368421052631576,0.45873967537724825,0.34417217065121936,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.5263157894736842,0.48943001960362775,0.36729365666029673,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.5789473684210527,0.5165144262351822,0.387694938841221,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.631578947368421,0.5408769189878093,0.40603994447689823,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.6842105263157895,0.5630576799102062,0.4227408631200947,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.7368421052631579,0.5834707644284836,0.4381084739581295,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.7894736842105263,0.6024216029477275,0.4523704596934443,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.8421052631578947,0.6201261401531997,0.465690119843871,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.8947368421052632,0.6367559355612359,0.4781973032399175,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,0.9473684210526315,0.6524308362669488,0.4899885699447074,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3157894736842105,1.0,0.6672921169986196,0.5011608518035722,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.0,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.05263157894736842,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.10526315789473684,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.15789473684210525,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.21052631578947367,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.2631578947368421,0.0,0.0,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.3157894736842105,0.3549456739902978,0.2659581602095806,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.3684210526315789,0.40708274106947456,0.30525008957786803,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.42105263157894735,0.44781810103709857,0.33594441290374183,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.47368421052631576,0.48188039977193314,0.3616064092892991,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.5263157894736842,0.5114103810965326,0.38385110058912036,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.5789473684210527,0.5376493781367632,0.4036116148340254,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.631578947368421,0.561354156570275,0.42145743407478403,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
0.3684210526315789,0.6842105263157895,0.5830032798968785,0.4377557583177028,"Dict{String, Real}(""s_u"" => 0.4, ""h_x_bar"" => 0.8568051721082585, ""h_x"" => 0.8568051721082585, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.6435212507062913, ""M"" => 1, ""s_jx"" => 0.4, ""phi"" => 1.0, ""b_x"" => 3, ""h_y"" => 0.6435212507062913, ""b_y"" => 4.0, ""s_jy"" => 0.4, ""s_x"" => 0.5, ""p_j"" => 0.55)"
